GEOID,obesity_cr,% Black,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic or Latino,% male,% married,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >=60,% <highschool,median income,% unemployment,% below poverty line,% food stamp/SNAP,median value units built,median year units built,% renter-occupied housing units,population density
36047018000,19.9,0.014916468,0,0.353818616,0,0.278937947,0.502088305,0.610927759,0.112470167,0.161097852,0.15721957,0.122613365,0.206742243,0.230246389,81994,0.075114679,0.096658711,0.153772684,878300,1939,0.592168099,19044.80529
36047017800,19,0.026749611,0,0.392534992,0.003421462,0.358942457,0.5281493,0.609539208,0.176671851,0.122550544,0.146189736,0.11726283,0.183203733,0.285324852,67917,0.054482759,0.172974768,0.193688792,680600,1939,0.671381937,19613.70458
36047017900,27,0.534738305,0,0.06044465,0,0.140111163,0.438860584,0.387649619,0.151690597,0.161417323,0.089624826,0.100509495,0.299444187,0.159594096,58987,0.116151545,0.161623802,0.302689181,1226600,1976,0.734208881,27295.94417
36047018200,18.8,0.017720829,0,0.494002181,0,0.159760087,0.476826609,0.587809917,0.17257361,0.185932388,0.113140676,0.110959651,0.193293348,0.351738241,61250,0.075821845,0.188386041,0.179933665,808800,1939,0.635157546,22181.36958
36047018700,23.4,0.203943315,0,0.07948244,0,0.295748614,0.491065927,0.419306184,0.184842884,0.247073321,0.166974738,0.063462723,0.128773876,0.079111111,64167,0.081201335,0.212578616,0.205438066,1097800,1943,0.80060423,18935.04103
36047018300,19.8,0.137081955,0,0.061742007,0,0.086732819,0.513781698,0.465397924,0.126791621,0.352443954,0.173465638,0.092980522,0.07754502,0.023529412,116534,0.048387097,0.098860713,0.044444444,1212100,1939,0.680658436,19828.60391
36047018501,35.5,0.64326087,0.006956522,0.052826087,0,0.308478261,0.456956522,0.206374932,0.256956522,0.104565217,0.140652174,0.098913043,0.162826087,0.348845471,24776,0.209739634,0.471961597,0.543820225,812500,1945,0.976966292,41430.99038
36047018600,18.9,0,0,0.400622499,0,0.091596265,0.518452646,0.596964587,0.128946198,0.136505113,0.159181859,0.12494442,0.215651401,0.251537515,58750,0.048417132,0.150733659,0.125340599,874200,1939,0.508174387,19904.94482
36047019000,21.4,0.014023732,0.009924488,0.439482201,0,0.276591154,0.481337648,0.589429836,0.176483279,0.161812298,0.1201726,0.160733549,0.177777778,0.256744738,44762,0.112036651,0.184176394,0.194555113,873600,1945,0.646746348,21781.11739
36047019100,22.3,0.18723099,0,0.090746055,0,0.134505022,0.418220947,0.302477184,0.329985653,0.281922525,0.083931133,0.052367288,0.06348637,0.070557029,94306,0.023783186,0.209047793,0.049348231,1165400,1942,0.755121043,10991.78376
36047019200,21.3,0.009102731,0.007802341,0.463263979,0,0.141092328,0.514629389,0.603188663,0.187581274,0.131339402,0.101430429,0.114109233,0.148244473,0.324294411,41629,0.033333333,0.237737083,0.336683417,713700,1939,0.577889447,16217.47016
36047019600,23,0.009157509,0,0.333594976,0,0.192569335,0.503924647,0.5,0.178440607,0.124542125,0.121402407,0.178440607,0.192046049,0.195204196,42121,0.136363636,0.339984248,0.225352113,978400,1939,0.680985915,20309.26192
36047019700,22.6,0.346334716,0,0.065283541,0,0.074412172,0.484094053,0.448342453,0.084647303,0.24011065,0.200829876,0.125311203,0.194744122,0.03175699,96111,0.077375566,0.119278779,0.09751773,821100,1939,0.517730496,21299.53689
36047019800,21.9,0.003908431,0.022892239,0.428252373,0,0.137911781,0.431602457,0.55432526,0.128978224,0.128419877,0.126186488,0.137911781,0.259631491,0.189641434,61875,0.025957973,0.138608305,0.276490066,856700,1939,0.544701987,13303.02828
36047019900,22.4,0.284246575,0,0.043949772,0,0.127283105,0.457762557,0.360710694,0.216609589,0.236015982,0.133561644,0.145262557,0.100742009,0.067903525,90500,0.055274262,0.123858447,0.11423221,1183800,1939,0.780898876,18559.51864
