GEOID,obesity_cr,% Black,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic or Latino,% male,% married,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >=60,% <highschool,median income,% unemployment,% below poverty line,% food stamp/SNAP,median value units built,median year units built,% renter-occupied housing units,population density,fafood,fitness,park
36047026900,29.7,0.734059596,0,0.068888177,0,0.123998718,0.423582185,0.356610435,0.20506248,0.156680551,0.121755847,0.149951938,0.176866389,0.107388316,67206,0.084507042,0.207321024,0.240829346,1542200,1939,0.70414673,23314.35914,0.452477064,0.610642202,0.448807339
36047045600,23,0.008838384,0,0.185606061,0,0.03493266,0.507154882,0.646070786,0.137626263,0.125841751,0.121632997,0.094276094,0.182239057,0.168389956,39676,0.108395324,0.225589226,0.348226018,1200700,1939,0.869908016,15472.88013,0.259367113,0.199184624,0.900795962
36047035300,30.7,0.650166961,0,0.03103516,0,0.124337065,0.441367118,0.301301073,0.270280888,0.136318994,0.117069338,0.130819093,0.17030053,0.224624625,48208,0.066666667,0.174606299,0.3234714,949000,1939,0.877712032,31232.17079,0.300194932,0.228070175,0.48205481
36047100600,29.9,0.8616,0,0.02,0,0.0276,0.3964,0.35877106,0.192,0.1196,0.1096,0.1476,0.1912,0.080720093,76161,0.088952654,0.138331997,0.047180667,497800,1959,0.388952819,16444.44737,0.728571429,0.45037594,0.694736842
36047040600,20.1,0.006289308,0,0.496855346,0,0.187106918,0.46802935,0.52224,0.1860587,0.147012579,0.103773585,0.147798742,0.197851153,0.358447489,44625,0.055080214,0.21802935,0.240833333,813300,1939,0.555,25966.6027,0.517306245,0.319413093,0.638449962
36047084800,29.4,0.956145413,0,0.031736872,0,0.023081362,0.433929602,0.472392638,0.174841316,0.090594345,0.127524524,0.124639354,0.283323716,0.113807531,71389,0.07545045,0.077325581,0.112456747,466000,1939,0.333910035,12610.97366,0.370976541,0.186579378,0.33278778
36047010800,18.5,0.015810277,0,0.751515152,0,0.144137022,0.499604743,0.643229167,0.144664032,0.135704875,0.178919631,0.141501976,0.179710145,0.615076475,45481,0.01936525,0.285902503,0.248837209,879000,1939,0.753488372,25151.93892,0.338073394,0.244954128,0.489449541
36047056000,21.2,0.019329164,0.004832291,0.107447413,0,0.025014213,0.49886299,0.570262598,0.114837976,0.113700966,0.117964753,0.123649801,0.318646958,0.088854248,52105,0.052248677,0.13644116,0.19683908,765200,1939,0.617816092,19053.39609,0.466583774,0.525023314,0.896798259
36047023200,26.5,0.005734369,0,0.070847207,0,0.146133925,0.508879023,0.630614115,0.160747318,0.106918239,0.072142064,0.054014058,0.152238254,0.292250618,43964,0.025039957,0.518298347,0.445462115,705800,1942,0.675270608,23896.35189,0.228762136,0.23118932,0.434466019
36047091600,36.7,0.833113282,0,0,0,0.199366253,0.426458938,0.227074236,0.196989702,0.114338527,0.148138368,0.128069712,0.151835226,0.214285714,20098,0.148813803,0.408502773,0.605572755,462000,1980,0.87244582,17571.94428,0.456627237,0.201698514,0.518046709
36047013300,18.2,0.04469147,0.002495463,0.096415608,0,0.117740472,0.486615245,0.589037123,0.101406534,0.279038113,0.17876588,0.098684211,0.108666062,0.03477181,165982,0.049700388,0.036751361,0.025739321,1176700,1939,0.624315444,29701.90286,0.267670431,0.742785445,0.847344207
36047054500,32,0.138351507,0,0.006800328,0,0.235080314,0.453277055,0.553947609,0.115136593,0.102356665,0.047367804,0.145386329,0.155821316,0.378087552,20541,0.059029296,0.458716693,0.58639399,598000,1970,0.921953255,50872.02367,0.466097023,0.261576626,0.543550165
36047006200,20.3,0.033333333,0,0.174814815,0,0.147037037,0.512962963,0.518872432,0.113333333,0.188518519,0.132962963,0.105185185,0.222962963,0.113003096,70208,0.041146216,0.159985152,0.137931034,866100,1939,0.733212341,16649.09262,0.176984652,0.170301829,0.366820886
36005022102,37.4,0.18288712,0.009949349,0.008683068,0.020622287,0.816389291,0.478111433,0.427234671,0.163350217,0.13748191,0.129703329,0.114507959,0.135853835,0.415288612,23973,0.158557776,0.42040521,0.54410894,557700,1939,0.979869745,70649.15944,0.668410395,0.218697266,0.54083699
36005017901,33.8,0.300639233,0.059328805,0.015181782,0,0.713943268,0.436875749,0.361183866,0.197562924,0.12504994,0.119656412,0.132840591,0.120055933,0.387940049,37127,0.076957494,0.404314822,0.463239689,367200,1939,0.891811118,65286.68235,0.446027115,0.211086322,0.556032264
36005018301,30.4,0.368473396,0.002237693,0.022376927,0,0.62033814,0.446544008,0.412795793,0.166583789,0.114868225,0.158876181,0.115116857,0.286424664,0.256179025,31638,0.084634761,0.22973645,0.306766917,268900,1939,0.82556391,59292.58725,0.532250471,0.303672316,0.746939736
36005026702,31.4,0.196233209,0.00166182,0.003323639,0,0.80958316,0.424040992,0.431397929,0.192494114,0.157318931,0.138069519,0.101094031,0.136823155,0.371777164,36174,0.097366978,0.350090015,0.529319166,425000,1939,0.951987407,43429.36188,0.527301092,0.280669409,0.946816054
36005033201,28.9,0.14797361,0,0.019227144,0,0.704995287,0.510461828,0.385873606,0.169085768,0.138171536,0.113854854,0.12799246,0.194910462,0.203210089,45347,0.103369936,0.257492931,0.328103989,186200,1952,0.804123711,46546.9286,0.564902331,0.464713296,0.989918084
36005040303,32.2,0.178165425,0.042728342,0.029400235,0,0.749117993,0.474715798,0.371619945,0.257154057,0.153665229,0.080752646,0.129557036,0.130929047,0.252823087,37330,0.103653693,0.289156627,0.443218689,446400,1939,0.918883842,58310.03751,0.424883937,0.239740019,0.745218199
36005021700,36.6,0.524188848,0.006217214,0.008354381,0,0.487079852,0.475228288,0.351311232,0.176607733,0.162619001,0.14299592,0.166116184,0.099281135,0.323466585,25304,0.143092105,0.417107066,0.490172722,366700,1939,0.989874926,31886.35646,0.585666293,0.442889138,0.719764838
36005006300,30.4,0.295307983,0.005114521,0.01400934,0,0.647987547,0.535023349,0.378871681,0.159661997,0.152101401,0.167222593,0.109851012,0.162552813,0.261826544,35827,0.088870432,0.254792688,0.3188789,237000,1939,0.906927552,4260.297851,0.521182155,0.343409372,0.916507473
36005007600,33.3,0.241480396,0.002381825,0.061377794,0,0.674422866,0.489373397,0.387764706,0.187248076,0.187248076,0.102784903,0.134481495,0.137046537,0.321596895,35369,0.112416107,0.362153038,0.394610778,492300,1949,0.78742515,25141.64632,0.51404269,0.263039641,0.582891992
36005009000,33.8,0.305801105,0.007458564,0.014917127,0,0.677348066,0.452486188,0.416372618,0.179834254,0.139502762,0.117955801,0.11961326,0.180110497,0.275337838,26771,0.111415525,0.34558011,0.395989975,417100,1957,0.794486216,1656.394201,0.476822504,0.186608558,0.628961965
36047055400,22.6,0,0,0.107785779,0,0.135913591,0.46489649,0.491394148,0.178892889,0.140639064,0.122862286,0.124212421,0.186093609,0.123944613,45603,0.076345984,0.2797108,0.270871985,477300,1939,0.875695733,26265.24111,0.63533753,0.479921858,0.798350336
36005015900,35.6,0.090816844,0.015728057,0.009639777,0,0.923389143,0.464738711,0.296836983,0.162354135,0.135971588,0.182141045,0.096397768,0.202435312,0.526566217,17778,0.063517915,0.441161488,0.65942029,360500,1968,0.931884058,19035.75361,0.791167665,0.285928144,0.485778443
36005005001,35.8,0.256678048,0.013255674,0.009841334,0,0.711186985,0.499698735,0.375727129,0.180357502,0.122514561,0.155854589,0.099015867,0.151837718,0.42417962,24619,0.151972723,0.474132558,0.433226837,477700,1952,0.871565495,50893.10812,0.581916001,0.163484901,0.572023603
36047053700,28.7,0.011859838,0,0.008086253,0,0.013746631,0.521293801,0.652304609,0.143126685,0.109973046,0.075471698,0.047708895,0.095687332,0.273188406,33669,0.045977011,0.509530583,0.539493294,782100,1990,0.873323398,22167.64957,0.226262626,0.161616162,0.62020202
36047054700,27.8,0.047391624,0,0.034533431,0,0.155033064,0.457384276,0.485587583,0.189199118,0.181116826,0.089272594,0.082843497,0.073108009,0.259337562,41553,0.039835165,0.40140325,0.320269443,945700,1994,0.846907532,32025.03647,0.335477941,0.518382353,0.763786765
36047054800,20.7,0.004887586,0,0.010752688,0,0.063049853,0.45601173,0.632411067,0.120234604,0.113880743,0.090909091,0.109481916,0.270772239,0.054269753,61250,0.043927649,0.118284869,0.124183007,858700,1939,0.453594771,11818.80148,0.476024412,0.490845684,0.705318221
36047053900,31.1,0.026661361,0,0.008754477,0,0.148428173,0.515320334,0.697368421,0.114604059,0.096697175,0.050537207,0.070831675,0.282132909,0.393290507,21265,0.034722222,0.478312774,0.460048426,384900,1973,0.897094431,24803.82964,0.225730071,0.203630624,0.397000789
36047054400,21.9,0,0,0.226886291,0,0.057917109,0.488310308,0.593399551,0.195536663,0.107332625,0.095908608,0.149309245,0.24229543,0.247773906,58218,0.062821245,0.25664187,0.237711523,586300,1939,0.613215149,19821.89783,0.447596533,0.285657998,0.630811663
36047054900,20.4,0.014253563,0,0.072268067,0,0.193548387,0.505376344,0.436306729,0.248562141,0.267816954,0.130032508,0.076019005,0.040010003,0.116029989,101348,0.061478599,0.14232022,0.121062384,1265600,2000,0.806670784,20473.88415,0.267078189,0.597942387,0.639917695
36047055000,20.7,0.033333333,0,0.105705706,0,0.122522523,0.507207207,0.600518327,0.178978979,0.112612613,0.145945946,0.125225225,0.226426426,0.071028842,61678,0.076633166,0.144744745,0.157628344,625000,1939,0.757049892,18530.36922,0.53984324,0.471260614,0.791312867
36047055300,17.2,0.009820522,0,0.109041653,0,0.200474094,0.493735185,0.380265655,0.25499492,0.306806637,0.122925838,0.069420928,0.129698612,0.058965102,100395,0.034280559,0.083873167,0.058704453,1011000,1939,0.79217274,18908.03383,0.271609681,0.716096811,0.691125624
36047055500,17,0.060636906,0,0.143376472,0,0.169550676,0.552421114,0.52893973,0.181910717,0.372255344,0.174494692,0.072269885,0.0427512,0.045840101,140845,0.037337976,0.055402065,0.053773297,1440700,2005,0.718912313,26296.16742,0.252637528,0.917859834,0.879615674
36047055600,22,0.008156607,0,0.120174008,0,0.094616639,0.494834149,0.577393808,0.157422512,0.133496465,0.096791735,0.115823817,0.211256117,0.132905983,55257,0.023779725,0.171670306,0.193497224,744800,1947,0.609833466,19048.9015,0.507500915,0.375411636,0.81924625
36047055700,18.9,0.02741852,0.011381273,0.069839628,0,0.244697362,0.552509053,0.291153415,0.275737196,0.338851526,0.129849974,0.045525091,0.124159338,0.086042065,90481,0.049526584,0.147956544,0.025614754,2000000,1948,0.850409836,6846.840465,0.191897655,0.43869936,0.468017058
36047056200,19.3,0,0,0.053123176,0,0.016345593,0.504962055,0.651718984,0.100992411,0.144191477,0.079392878,0.130180969,0.30647986,0.102827763,86136,0.052917232,0.042615295,0.010989011,837600,1939,0.036630037,10034.62032,0.357827476,0.716719915,0.840255591
36047026800,21.6,0.000520562,0,0.357365955,0,0.216814159,0.483342009,0.56572327,0.132483082,0.144456012,0.147839667,0.146017699,0.225663717,0.249909322,43444,0.073429952,0.206411259,0.290059347,1031000,1939,0.755934718,21480.72773,0.621125144,0.351894374,0.716991963
36047056300,21.8,0.031157563,0,0.072963912,0,0.246499704,0.518438178,0.374300425,0.227174127,0.211792546,0.135870637,0.095247486,0.192861369,0.170229008,77880,0.068551007,0.168802997,0.234817814,697300,1939,0.89968511,11583.62896,0.406707605,0.465044875,0.54393009
36047056400,19.7,0.016673283,0,0.15442636,0.030170703,0.039698293,0.51766574,0.611030479,0.109170306,0.122270742,0.152838428,0.144104803,0.258435887,0.082199546,91215,0.06518283,0.073441842,0.052137643,491000,1946,0.196037539,13756.75823,0.418362283,0.515632754,0.817369727
36047008200,26.5,0.050735667,0.021055302,0.127346525,0,0.68594622,0.484525622,0.371935484,0.217909691,0.202942669,0.105022831,0.117706748,0.127346525,0.27864215,38567,0.111764706,0.281555899,0.42662849,843800,1939,0.879026485,28238.42919,0.404941482,0.299869961,0.472561769
36047028900,31,0.596382429,0.012403101,0.015503876,0,0.271576227,0.494573643,0.269581629,0.278036176,0.123255814,0.090956072,0.110335917,0.181653747,0.231017771,45219,0.136155023,0.339276486,0.350111029,1003300,1961,0.766099186,23363.78071,0.489895625,0.365534088,0.552076394
36047078400,29,0.863956216,0,0.021501173,0,0.08522283,0.462861611,0.38768797,0.181391712,0.09421423,0.154026583,0.172009382,0.208365911,0.081489477,83608,0.037527594,0.112614405,0.104665826,542200,1939,0.445145019,15287.52256,0.420240137,0.240566038,0.464408233
36047057100,19.5,0.015491867,0,0.027627162,0,0.052155951,0.481280661,0.367036011,0.275497031,0.256906791,0.087787245,0.134004648,0.168086754,0.12406128,75833,0.057988166,0.085463465,0.123068433,576200,1939,0.75,22035.60517,0.303534304,0.695218295,0.72016632
36047030300,32.9,0.761626694,0,0.015015641,0,0.243169969,0.407716371,0.292923899,0.173514077,0.138894682,0.119708029,0.139103233,0.14535975,0.330253251,35815,0.093946731,0.29492892,0.350971922,673300,1965,0.793736501,18920.33729,0.391118702,0.226729291,0.606746371
36047086200,34,0.863784962,0,0,0,0.087177624,0.360334181,0.337936987,0.17944061,0.193606974,0.099527788,0.128586996,0.160188885,0.160021846,39318,0.04084507,0.28732292,0.13464991,474100,1939,0.786355476,19655.30043,0.456236786,0.177167019,0.321353066
36047004300,18.5,0.106979405,0,0.094965675,0.007723112,0.132723112,0.564645309,0.435500168,0.214244851,0.281464531,0.193077803,0.071796339,0.08409611,0.037332367,133536,0.027232679,0.083754084,0.125689761,1270000,1940,0.729000613,21152.11249,0.290284822,1.006632852,0.992196645
36047031702,25.7,0.509055447,0,0.041515743,0,0.12371134,0.461967122,0.296050448,0.307049317,0.193647256,0.099470605,0.097520201,0.130119811,0.058655804,72464,0.060510982,0.102535525,0.127674258,1072700,1939,0.777087647,25690.21424,0.384923282,0.446964643,0.688125417
36047033700,25.4,0.457142857,0.016071429,0.033928571,0,0.129081633,0.443877551,0.40337772,0.185459184,0.139285714,0.093877551,0.128826531,0.186479592,0.153117601,52917,0.01511335,0.1922185,0.119065011,942100,1939,0.733382031,19851.41821,0.312607099,0.301835985,0.753243574
36047043800,24,0.022827688,0,0.099779087,0,0.096833579,0.463917526,0.566288812,0.190721649,0.106038292,0.116715758,0.120765832,0.187039764,0.133013781,39554,0.049875312,0.27827051,0.308012487,760400,1939,0.763787721,17413.04696,0.47521449,0.460915157,0.736415634
36047035100,32.5,0.597206054,0.002793946,0.009080326,0,0.188591385,0.406053551,0.364554122,0.202561118,0.120139697,0.116181607,0.137369034,0.207916182,0.178992147,38375,0.094281973,0.278154999,0.318648159,754800,1939,0.883524442,26364.41203,0.462788062,0.303362297,0.596146581
36047036100,33.8,0.771378092,0,0.007420495,0,0.190812721,0.534982332,0.385650224,0.138515901,0.134275618,0.069964664,0.17385159,0.253003534,0.247983871,29350,0.050189394,0.300183486,0.440358744,620900,1939,0.902242152,20076.47505,0.527267745,0.281995067,0.936969033
36047038300,29.8,0.765243902,0,0.054878049,0,0.06402439,0.426829268,0.377703827,0.228658537,0.135452962,0.119555749,0.116942509,0.174651568,0.142676768,68329,0.053213262,0.180531359,0.143934997,751800,1939,0.629135229,26325.14303,0.424012158,0.525075988,0.608156028
36047039400,22.8,0.021179402,0,0.031146179,0,0.10589701,0.492524917,0.566666667,0.146179402,0.100498339,0.101744186,0.100083056,0.197259136,0.221884498,57292,0.061021171,0.181478405,0.212121212,949300,1939,0.510822511,12542.84256,0.443413729,0.539888683,0.92393321
36047042400,21.3,0,0.005218347,0.223015655,0,0.251029937,0.539961549,0.535928144,0.152156001,0.131282615,0.166163142,0.151332052,0.16945894,0.20562681,50281,0.039665971,0.204064817,0.208773355,725000,1939,0.742485784,22624.46251,0.678474114,0.358462004,0.663336361
36047044700,26.8,0.190916737,0,0.03784693,0.001682086,0.513456686,0.431875526,0.265174129,0.276703112,0.232127839,0.136248949,0.098402019,0.057611438,0.262552934,44688,0.065457413,0.383108402,0.26342711,767900,1939,0.945012788,14614.86931,0.438731379,0.467563671,0.655454109
36047047200,25.9,0.012020163,0,0.006203955,0,0,0.481969756,0.6125,0.126793331,0.085304382,0.104691741,0.075610702,0.1585886,0.149152542,57250,0.060686016,0.253543307,0.303425775,959400,1944,0.535073409,14933.8429,0.197368421,0.229323308,0.406015038
36047050300,19.2,0.020455423,0.042454651,0.069857198,0,0.211501351,0.46198379,0.299120235,0.319953686,0.267078348,0.130837514,0.074488614,0.12118873,0.0638833,89625,0.062893082,0.094172134,0.071258907,906300,1939,0.737133808,20689.6001,0.150964558,0.342978914,0.321444594
36047055200,20.7,0.005764563,0,0.119235437,0,0.087985437,0.461771845,0.534552102,0.153519417,0.135315534,0.147754854,0.121966019,0.23907767,0.08771204,50726,0.045481747,0.118814905,0.205801105,494700,1943,0.651243094,19669.62666,0.495546559,0.556815115,0.697705803
36047056600,19.6,0.121696801,0,0.319541029,0,0.067454798,0.445410292,0.597368421,0.114047288,0.152642559,0.10744089,0.161335188,0.240959666,0.136206043,80511,0.047489824,0.077885953,0.215863454,647400,1948,0.578313253,16776.82045,0.135041322,0.494049587,0.313636364
36047056500,18.8,0.004543979,0,0.053229471,0,0.145731905,0.481986368,0.391896869,0.240181759,0.240181759,0.153521584,0.077896787,0.165206102,0.066173608,98804,0.035340966,0.081345965,0.072368421,2000000,1939,0.838157895,12955.23066,0.486721992,0.575518672,0.615352697
36047057500,20.1,0.005672609,0,0.049162615,0,0.172339276,0.4910859,0.425768668,0.224203133,0.24365208,0.159643436,0.13263101,0.155591572,0.07991156,81101,0.045401174,0.133441383,0.059101655,1080200,1939,0.845862884,20419.75785,0.480634452,0.517152342,0.647731464
36047057600,17.3,0.025287356,0,0.467651888,0,0.068965517,0.50180624,0.64036479,0.151724138,0.126108374,0.10771757,0.170114943,0.252216749,0.242358079,79018,0.042016807,0.110891741,0.130693069,701500,1939,0.475247525,19210.38686,0.424028269,0.428975265,0.644876325
36047056800,20.3,0,0,0.240956072,0,0.100775194,0.479328165,0.625,0.13501292,0.11498708,0.100129199,0.204134367,0.258397933,0.171806167,83810,0.034261242,0.170542636,0.113879004,603000,1939,0.286476868,13146.94342,0.447120419,0.42617801,0.87434555
36047056900,19.1,0.015822785,0,0.039240506,0.003797468,0.087974684,0.484177215,0.389280677,0.151265823,0.414556962,0.093037975,0.094303797,0.135443038,0.074515648,98393,0.02862254,0.101265823,0.035110533,916700,1939,0.851755527,12355.62298,0.301292407,0.5,0.532310178
36047057800,21.2,0.017988794,0,0.273370687,0,0.192863462,0.485107638,0.577134481,0.199646122,0.150987909,0.102329696,0.117369508,0.222943085,0.211538462,56217,0.054499366,0.216208222,0.254345837,718900,1939,0.674290942,19700.34102,0.548249027,0.512840467,0.662645914
36047057000,18.4,0.028620492,0,0.289353177,0,0.086720092,0.448196909,0.514569324,0.110761305,0.102461362,0.142816256,0.133943904,0.372925014,0.091268415,65506,0.050058207,0.087287639,0.093550673,188900,1956,0.090715804,13324.99409,0.550080775,0.415185784,0.878432956
36047057300,19.9,0.085892116,0.012033195,0.054356846,0,0.070124481,0.422821577,0.345438039,0.270954357,0.280497925,0.126970954,0.097925311,0.125726141,0.054828974,88571,0.054285714,0.098340249,0.047932331,815500,1939,0.754699248,14173.21909,0.639328304,0.477245072,2.286687759
36047059000,19.9,0.088933805,0,0.330469934,0,0.133400707,0.483072259,0.546279492,0.195048004,0.148054573,0.106114199,0.136432542,0.201111673,0.23624358,59833,0.046015713,0.228398181,0.303514377,732100,1952,0.528753994,12502.60603,0.418838863,0.70556872,0.72985782
36047057900,24.6,0.109221128,0.007162041,0.034019696,0,0.352730528,0.461056401,0.290047393,0.200537153,0.301700985,0.162041182,0.120859445,0.107430618,0.232258065,68750,0.014784946,0.248880931,0.140167364,687500,1939,0.960251046,1395.574891,0.500867553,0.458646617,0.67611336
36047058000,19.5,0.05594575,0,0.390651489,0,0.130782272,0.503511746,0.554331646,0.225962703,0.160813756,0.104868007,0.119157181,0.174618552,0.188821752,52443,0.026919242,0.185274885,0.299619772,707800,1939,0.71026616,26043.07925,0.41017075,0.430586488,0.792130661
36047058800,19.1,0.026971563,0,0.228671944,0,0.09058927,0.447962474,0.578558875,0.097332161,0.163002052,0.127821753,0.127821753,0.300791557,0.128419453,63516,0.075839653,0.060828681,0.117142857,485200,1959,0.437142857,21383.97111,0.535425429,0.638951796,0.808152701
36047059401,18.8,0.004827679,0,0.400295025,0,0.051897546,0.485315811,0.582738186,0.158106477,0.096687676,0.161995441,0.166554915,0.266192839,0.19754623,59238,0.051695119,0.171650798,0.152704485,773100,1939,0.522757256,17739.42997,0.542960744,0.799463976,0.959167586
36047083600,31,0.963669391,0.005449591,0.024069028,0,0.010899183,0.460036331,0.406900329,0.12715713,0.09400545,0.132152589,0.187102634,0.230699364,0.107307439,67831,0.092983939,0.137148047,0.113854595,458900,1939,0.38957476,10582.8243,0.485459662,0.287054409,0.542213884
36047085400,31.1,0.842842843,0,0.001501502,0,0.138138138,0.41991992,0.387421384,0.170670671,0.095095095,0.157157157,0.088588589,0.248248248,0.109970674,53527,0.033570702,0.182320442,0.203994294,464500,1939,0.483594864,15527.85377,0.301030928,0.155817378,0.283357879
36047084000,29.9,0.921830701,0,0.015390846,0,0.052247874,0.449574727,0.449164678,0.151073309,0.129202106,0.107735925,0.129607128,0.270959903,0.14127907,56250,0.026006711,0.076144188,0.088308458,431800,1941,0.2960199,14527.37489,0.474088292,0.218426104,0.50671785
36047085000,30.9,0.984918033,0.005245902,0,0,0.020327869,0.415081967,0.340101523,0.158688525,0.131147541,0.09442623,0.190819672,0.183606557,0.049455984,67400,0.094871795,0.103606557,0.196902655,438600,1940,0.205752212,10551.73464,0.498263889,0.19212963,0.422453704
36047090000,36.6,0.778636683,0,0.001873975,0,0.204263294,0.343874444,0.212216805,0.196064652,0.099320684,0.15999063,0.162333099,0.157413914,0.258852691,23105,0.128494624,0.405828003,0.514568158,465700,1959,0.887096774,17347.10049,0.592281652,0.367095464,0.614218009
36047092000,36.7,0.854314531,0.011206575,0.024280911,0,0.231228988,0.423982069,0.294562648,0.146432574,0.121404557,0.110945088,0.197235712,0.188644004,0.23775454,17303,0.17238002,0.447676615,0.577854671,365200,1980,0.670415225,11294.88207,0.419726422,0.174706024,0.611471082
36047090200,34.6,0.686942675,0.001910828,0.064012739,0.001592357,0.236305732,0.364968153,0.325347759,0.106687898,0.210509554,0.171019108,0.142356688,0.162420382,0.262414384,39219,0.098721591,0.397889721,0.391100703,389700,1973,0.600702576,16487.69986,0.517452007,0.254363002,0.784685864
36047093400,30,0.945064378,0,0.008583691,0,0.089270386,0.471244635,0.334620956,0.172961373,0.119313305,0.145493562,0.176824034,0.25751073,0.083001706,71989,0.057246377,0.099141631,0.090052356,437200,1939,0.442931937,13115.38158,0.679981203,0.313909774,0.386278195
36047091800,34.5,0.776465243,0.002271695,0,0,0.304861427,0.443434802,0.303215078,0.190822353,0.154475239,0.14538846,0.140390731,0.171285779,0.188691233,24769,0.208181818,0.351215039,0.432379072,335700,1975,0.66041461,10505.51528,0.445123914,0.206952044,1.018023817
36047092200,35,0.964612326,0,0,0,0.02306163,0.481510934,0.291226458,0.079920477,0.132007952,0.106163022,0.205964215,0.29582505,0.149168399,28792,0.159698997,0.171371769,0.253222138,318900,1955,0.727065959,15592.25781,0.680145941,0.22347218,0.42201277
36047093000,31,0.957425743,0,0.004620462,0,0.006270627,0.464356436,0.401244168,0.126072607,0.151155116,0.147524752,0.163036304,0.225082508,0.096703297,71786,0.080487805,0.113651425,0.0951417,468900,1942,0.462550607,15609.46459,0.741604109,0.311339392,0.401817463
36047093600,29,0.988425926,0,0.009259259,0,0.012731481,0.446180556,0.433038749,0.118055556,0.120949074,0.143518519,0.168981481,0.25,0.128078818,64688,0.015531661,0.065972222,0.099841521,457700,1939,0.343898574,10471.3311,0.556837853,0.289094057,0.396999423
36047065600,20.9,0.009582864,0,0.154453213,0,0.156144307,0.484780158,0.588880761,0.102029312,0.154453213,0.103156708,0.161781285,0.218151071,0.06050695,82634,0.005063291,0.081172492,0.049284579,466100,1939,0.168521463,11558.20802,0.562019231,0.446153846,0.996634615
36047058900,19.1,0.044378698,0,0.062721893,0,0.104733728,0.453254438,0.411686587,0.172781065,0.286390533,0.161538462,0.082840237,0.184023669,0.072842999,74052,0.048309179,0.063313609,0.040364583,945000,1939,0.67578125,3657.232881,0.120288945,0.242462312,0.395728643
36047059200,18.9,0.077559707,0,0.224875857,0,0.106408134,0.436982738,0.528217959,0.145187988,0.135493024,0.123906361,0.169070702,0.253487822,0.204882571,57839,0.037055095,0.100023646,0.261610817,543100,1941,0.669606114,19295.34795,0.47333139,0.780238997,0.829787234
36047060600,20.5,0.008282319,0.00432121,0.169247389,0,0.090385308,0.482895211,0.554320988,0.149441844,0.132877206,0.099387829,0.188692834,0.27835794,0.145644283,57399,0.082089552,0.175997073,0.179694519,262500,1958,0.580413297,15500.19815,0.457306338,0.713908451,0.868397887
36047063200,20.4,0.013092269,0,0.115336658,0,0.051122195,0.485037406,0.473723168,0.1340399,0.076683292,0.117206983,0.167705736,0.339775561,0.11352657,73309,0.117259552,0.128428928,0.117199391,320000,1955,0.211567732,13666.41674,0.601569311,0.489973845,1.265911072
36047059100,18.9,0.07036944,0,0.027645137,0,0.149535059,0.516712742,0.358192705,0.212364916,0.316159839,0.133450616,0.102287007,0.151545614,0.0540696,103026,0.043126685,0.081427494,0.063772776,741600,1939,0.820471597,20725.36161,0.333333333,0.563393269,0.903181189
36047069000,25.6,0.669617894,0,0.045200373,0,0.114631873,0.435228332,0.403459821,0.205498602,0.12721342,0.138863001,0.116495806,0.18359739,0.076867295,90000,0.076455256,0.097993467,0.073015873,469900,1943,0.33968254,12418.19097,0.626331075,0.480154889,0.549854792
36047080000,27,0.706168416,0,0.020220118,0,0.063987714,0.460711543,0.516099356,0.18505247,0.12541592,0.118505247,0.133862298,0.249296135,0.123037605,72237,0.114324446,0.076014381,0.105714286,1200500,1939,0.57,22509.26123,0.35170068,0.384693878,0.625170068
36047073000,27.1,0.863162467,0,0.004778454,0,0.062988705,0.443527368,0.438405797,0.156385752,0.172024327,0.084274544,0.099478714,0.306689835,0.078722191,88320,0.109589041,0.012597741,0.157894737,528500,1942,0.186234818,12449.56897,0.551774429,0.310160428,0.390374332
36047074200,27.5,0.470378089,0,0.021137243,0,0.0544805,0.477225365,0.472763419,0.147960703,0.13813635,0.086930634,0.133968443,0.183387913,0.109289617,79128,0.066316481,0.102456561,0.216008772,616000,1939,0.495614035,19279.99908,0.289653547,0.198915861,0.344331841
36047078000,28.7,0.94479638,0,0.002262443,0,0.029411765,0.411764706,0.348444913,0.190045249,0.124886878,0.136651584,0.137104072,0.248868778,0.100702576,83571,0.059467919,0.045248869,0.080174927,482800,1939,0.240524781,13439.87935,0.438229572,0.287937743,0.487840467
36047084600,30,0.889508363,0,0,0,0.08109478,0.394830208,0.426829268,0.122655854,0.121642169,0.150025342,0.140395337,0.224024328,0.05760709,60000,0.037974684,0.094779524,0.08988764,437700,1948,0.372191011,11854.90509,0.587032419,0.255860349,0.4319202
36047087200,33.2,0.89228243,0,0.02134647,0,0.067323481,0.49589491,0.371129875,0.164860427,0.160262726,0.15500821,0.099507389,0.207553366,0.128798186,48393,0.081684748,0.196059113,0.083107498,429100,1947,0.584462511,20697.95264,0.499552105,0.278590624,0.474171394
36047088000,31.8,0.941935484,0,0,0,0.0390681,0.377419355,0.330426801,0.18781362,0.112544803,0.078494624,0.095340502,0.283870968,0.043663472,47969,0.046955246,0.131541219,0.150043365,413900,1944,0.579358196,15298.65273,0.754585705,0.314041746,0.561986085
36047099200,28.5,0.926160338,0,0.012658228,0,0.047679325,0.456962025,0.437234043,0.159493671,0.119409283,0.152320675,0.149367089,0.156962025,0.127249357,84881,0.076433121,0.119796092,0.215170279,480100,1960,0.36996904,17617.67417,0.41884058,0.300966184,0.517391304
